path,label
Dataset\Melanoma\ISIC_7231369.jpg,1
Dataset\Melanoma\ISIC_6836359.jpg,1
Dataset\Tinea\t-tinea-face-44.jpg,1
Dataset\random\000000120070_jpg.rf.fb55ea457839ec67cd6849849eb763a3.jpg,0
Dataset\Tinea\t-13candidaTongue0123061.jpg,1
Dataset\Melanoma\ISIC_6787097.jpg,1
Dataset\Melanoma\ISIC_7127760.jpg,1
Dataset\Melanoma\ISIC_6667142.jpg,1
Dataset\Melanoma\ISIC_7495371.jpg,1
Dataset\Melanoma\ISIC_6876691.jpg,1
Dataset\Melanoma\ISIC_6913638.jpg,1
Dataset\Melanoma\ISIC_7241455.jpg,1
Dataset\Tinea\v-tinea-versicolor-159.jpg,1
Dataset\random\n02980441_castle.JPEG,0
Dataset\Melanoma\ISIC_7533334.jpg,1
Dataset\Melanoma\ISIC_7271599.jpg,1
Dataset\Melanoma\ISIC_6722586.jpg,1
Dataset\Melanoma\ISIC_6851122.jpg,1
Dataset\Melanoma\ISIC_7348651.jpg,1
Dataset\Melanoma\ISIC_7551447.jpg,1
Dataset\Tinea\t-tinea-face-22.jpg,1
Dataset\Melanoma\ISIC_7339533.jpg,1
Dataset\Melanoma\ISIC_7253305.jpg,1
Dataset\Melanoma\ISIC_6821008.jpg,1
Dataset\random\n04090263_rifle.JPEG,0
Dataset\Tinea\t-tinea-body-172.jpg,1
Dataset\Tinea\t-13intertrigo1219052.jpg,1
Dataset\Tinea\t-tinea-scalp-69.jpg,1
Dataset\Tinea\v-candidiasis-diaper-11.jpg,1
Dataset\random\n04033901_quill.JPEG,0
Dataset\Melanoma\ISIC_7228524.jpg,1
Dataset\Tinea\v-tinea-primary-lesion-56.jpg,1
Dataset\Melanoma\ISIC_7192331.jpg,1
Dataset\Melanoma\ISIC_7068931.jpg,1
Dataset\Tinea\t-erythrasma-7.jpg,1
Dataset\Melanoma\ISIC_7140243.jpg,1
Dataset\Tinea\t-intertrigo-14.jpg,1
Dataset\Melanoma\ISIC_7344252.jpg,1
Dataset\Melanoma\ISIC_7240424.jpg,1
Dataset\Melanoma\ISIC_7552159.jpg,1
Dataset\Melanoma\ISIC_7138875.jpg,1
Dataset\random\n02910353_buckle.JPEG,0
Dataset\Melanoma\ISIC_7064137.jpg,1
Dataset\Melanoma\ISIC_7313348.jpg,1
Dataset\Melanoma\ISIC_6888353.jpg,1
Dataset\Melanoma\ISIC_6771810.jpg,1
Dataset\Tinea\t-tinea-scalp-61.jpg,1
Dataset\Melanoma\ISIC_7452815.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-27.jpg,1
Dataset\Tinea\t-candida-penis-32.jpg,1
Dataset\Melanoma\ISIC_6657600.jpg,1
Dataset\Melanoma\ISIC_6948462.jpg,1
Dataset\random\n04330267_stove.JPEG,0
Dataset\Melanoma\ISIC_7011835.jpg,1
Dataset\Melanoma\ISIC_7505533.jpg,1
Dataset\random\n03929855_pickelhaube.JPEG,0
Dataset\Tinea\v-intertrigo-57.jpg,1
Dataset\random\n02870880_bookcase.JPEG,0
Dataset\Tinea\v-tinea-groin-14.jpg,1
Dataset\Melanoma\ISIC_7225433.jpg,1
Dataset\Melanoma\ISIC_7108277.jpg,1
Dataset\Melanoma\ISIC_7436377.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-63.jpg,1
Dataset\Melanoma\ISIC_7380353.jpg,1
Dataset\Melanoma\ISIC_7602949.jpg,1
Dataset\Melanoma\ISIC_7319304.jpg,1
Dataset\Melanoma\ISIC_6968803.jpg,1
Dataset\Melanoma\ISIC_6827929.jpg,1
Dataset\random\n02795169_barrel.JPEG,0
Dataset\Melanoma\ISIC_7284399.jpg,1
Dataset\Melanoma\ISIC_7148289.jpg,1
Dataset\Melanoma\ISIC_6675795.jpg,1
Dataset\Melanoma\ISIC_6718077.jpg,1
Dataset\Melanoma\ISIC_6851717.jpg,1
Dataset\Melanoma\ISIC_6928847.jpg,1
Dataset\Melanoma\ISIC_7515463.jpg,1
Dataset\Tinea\t-perleche-48.jpg,1
Dataset\Tinea\v-candidiasis-large-skin-folds-102.jpg,1
Dataset\Melanoma\ISIC_7621674.jpg,1
Dataset\Tinea\t-tinea-body-117.jpg,1
Dataset\Melanoma\ISIC_6866979.jpg,1
Dataset\Tinea\t-13tineaCApitis98-GP3.jpg,1
Dataset\random\-E39DE576-0BDF-4674-9CCE-4780BD8A5744-png_jpg.rf.804c5cee3d8770059243685e8cfb8ea3.jpg,0
Dataset\Tinea\v-candidiasis-large-skin-folds-107.jpg,1
Dataset\Melanoma\ISIC_7416587.jpg,1
Dataset\Melanoma\ISIC_7272602.jpg,1
Dataset\Melanoma\ISIC_7054632.jpg,1
Dataset\Tinea\t-intertrigo-70.jpg,1
Dataset\Tinea\t-tinea-foot-webs-17.jpg,1
Dataset\Tinea\t-13IntertrigoPenis3.jpg,1
Dataset\Melanoma\ISIC_7136995.jpg,1
Dataset\Melanoma\ISIC_7116124.jpg,1
Dataset\Tinea\t-tinea-versicolor-85.jpg,1
Dataset\Melanoma\ISIC_6701544.jpg,1
Dataset\Melanoma\ISIC_7396523.jpg,1
Dataset\Tinea\t-tinea-incognito-7.jpg,1
Dataset\Melanoma\ISIC_6771825.jpg,1
Dataset\Melanoma\ISIC_6706678.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-30.jpg,1
Dataset\Melanoma\ISIC_6717727.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-2.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-26.jpg,1
Dataset\Melanoma\ISIC_7433717.jpg,1
Dataset\Melanoma\ISIC_7256179.jpg,1
Dataset\Melanoma\ISIC_7052158.jpg,1
Dataset\Melanoma\ISIC_7401893.jpg,1
Dataset\Melanoma\ISIC_7621899.jpg,1
Dataset\Tinea\t-tinea-incognito-60.jpg,1
Dataset\Melanoma\ISIC_7489072.jpg,1
Dataset\Melanoma\ISIC_7603865.jpg,1
Dataset\random\n03325584_feather_boa.JPEG,0
Dataset\random\n04228054_ski.JPEG,0
Dataset\Melanoma\ISIC_7115943.jpg,1
Dataset\Melanoma\ISIC_6821459.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-99.jpg,1
Dataset\Melanoma\ISIC_7485991.jpg,1
Dataset\Tinea\v-tinea-face-65.jpg,1
Dataset\Melanoma\ISIC_7195168.jpg,1
Dataset\Melanoma\ISIC_7184724.jpg,1
Dataset\Melanoma\ISIC_7199167.jpg,1
Dataset\random\n02939185_caldron.JPEG,0
Dataset\Tinea\t-tinea-primary-lesion-41.jpg,1
Dataset\Melanoma\ISIC_6704518.jpg,1
Dataset\random\n03590841_jack-o'-lantern.JPEG,0
Dataset\Tinea\t-tinea-groin-63.jpg,1
Dataset\Tinea\t-tinea-laboratory-37.jpg,1
Dataset\Melanoma\ISIC_6781637.jpg,1
Dataset\Tinea\t-tinea-groin-52.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-149.jpg,1
Dataset\Melanoma\ISIC_7319707.jpg,1
Dataset\Tinea\v-13candidaIntertrigo0220061.jpg,1
Dataset\random\n03089624_confectionery.JPEG,0
Dataset\Tinea\t-tinea-foot-webs-43.jpg,1
Dataset\Melanoma\ISIC_6682106.jpg,1
Dataset\random\n03983396_pop_bottle.JPEG,0
Dataset\Melanoma\ISIC_7182677.jpg,1
Dataset\Tinea\v-perleche-13.jpg,1
Dataset\random\n07579787_plate.JPEG,0
Dataset\Melanoma\ISIC_7183541.jpg,1
Dataset\Melanoma\ISIC_6678508.jpg,1
Dataset\Tinea\4_48.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-21.jpg,1
Dataset\Melanoma\ISIC_6787283.jpg,1
Dataset\Melanoma\ISIC_7179067.jpg,1
Dataset\Tinea\t-intertrigo-44.jpg,1
Dataset\Melanoma\ISIC_7608687.jpg,1
Dataset\Tinea\t-tinea-versicolor-177.jpg,1
Dataset\Tinea\t-tinea-groin-107.jpg,1
Dataset\Melanoma\ISIC_7125610.jpg,1
Dataset\Melanoma\ISIC_7137773.jpg,1
Dataset\Tinea\t-tinea-scalp-52.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-23.jpg,1
Dataset\Melanoma\ISIC_7331098.jpg,1
Dataset\Melanoma\ISIC_7343496.jpg,1
Dataset\Tinea\t-candida-penis-25.jpg,1
Dataset\Melanoma\ISIC_7377557.jpg,1
Dataset\Tinea\t-tinea-versicolor-115.jpg,1
Dataset\Tinea\t-intertrigo-21.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-29.jpg,1
Dataset\Melanoma\ISIC_6756517.jpg,1
Dataset\random\n03394916_French_horn.JPEG,0
Dataset\Melanoma\ISIC_6714006.jpg,1
Dataset\Tinea\t-tinea-incognito-51.jpg,1
Dataset\Melanoma\ISIC_7443928.jpg,1
Dataset\Melanoma\ISIC_7580756.jpg,1
Dataset\Melanoma\ISIC_6937263.jpg,1
Dataset\Tinea\t-perleche-53.jpg,1
Dataset\random\n02815834_beaker.JPEG,0
Dataset\Melanoma\ISIC_7040108.jpg,1
Dataset\Tinea\t-perleche-27.jpg,1
Dataset\Melanoma\ISIC_6970607.jpg,1
Dataset\Melanoma\ISIC_7618812.jpg,1
Dataset\random\n04074963_remote_control.JPEG,0
Dataset\Tinea\t-candidiasis-large-skin-folds-87.jpg,1
Dataset\Melanoma\ISIC_7410175.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-45.jpg,1
Dataset\Melanoma\ISIC_7013680.jpg,1
Dataset\Melanoma\ISIC_7539727.jpg,1
Dataset\Melanoma\ISIC_7031812.jpg,1
Dataset\random\n03769881_minibus.JPEG,0
Dataset\Melanoma\ISIC_7044184.jpg,1
Dataset\Tinea\v-intertrigo-80.jpg,1
Dataset\Melanoma\ISIC_6815451.jpg,1
Dataset\Melanoma\ISIC_7409165.jpg,1
Dataset\Melanoma\ISIC_7027535.jpg,1
Dataset\Melanoma\ISIC_7542722.jpg,1
Dataset\Melanoma\ISIC_7414124.jpg,1
Dataset\Melanoma\ISIC_7162343.jpg,1
Dataset\Melanoma\ISIC_6747026.jpg,1
Dataset\Melanoma\ISIC_6832628.jpg,1
Dataset\Tinea\t-tinea-incognito-37.jpg,1
Dataset\Melanoma\ISIC_6924502.jpg,1
Dataset\Melanoma\ISIC_7471517.jpg,1
Dataset\Melanoma\ISIC_7231635.jpg,1
Dataset\Melanoma\ISIC_7436851.jpg,1
Dataset\Tinea\t-tinea-body-95.jpg,1
Dataset\Melanoma\ISIC_7147713.jpg,1
Dataset\Melanoma\ISIC_7006312.jpg,1
Dataset\random\n04487081_trolleybus.JPEG,0
Dataset\Melanoma\ISIC_6718737.jpg,1
Dataset\Melanoma\ISIC_7442106.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-32.jpg,1
Dataset\Melanoma\ISIC_7178818.jpg,1
Dataset\Melanoma\ISIC_7490776.jpg,1
Dataset\Melanoma\ISIC_6971606.jpg,1
Dataset\Melanoma\ISIC_7423852.jpg,1
Dataset\Tinea\t-13tineaCorporis0808054.jpg,1
Dataset\Melanoma\ISIC_7038742.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-7.jpg,1
Dataset\Tinea\v-tinea-scalp-31.jpg,1
Dataset\Melanoma\ISIC_6951506.jpg,1
Dataset\Melanoma\ISIC_7235862.jpg,1
Dataset\Melanoma\ISIC_6965441.jpg,1
Dataset\Melanoma\ISIC_7398145.jpg,1
Dataset\Tinea\t-13IntertirgoRxSteroids090102.jpg,1
Dataset\Melanoma\ISIC_7017711.jpg,1
Dataset\Melanoma\ISIC_7173639.jpg,1
Dataset\Melanoma\ISIC_6880164.jpg,1
Dataset\random\n02837789_bikini.JPEG,0
Dataset\Melanoma\ISIC_7200497.jpg,1
Dataset\Melanoma\ISIC_6876297.jpg,1
Dataset\Melanoma\ISIC_6668308.jpg,1
Dataset\Melanoma\ISIC_7057495.jpg,1
Dataset\Melanoma\ISIC_7164134.jpg,1
Dataset\random\n03424325_gasmask.JPEG,0
Dataset\Melanoma\ISIC_7154675.jpg,1
Dataset\Tinea\t-mycetoma-4.jpg,1
Dataset\Tinea\t-intertrigo-56.jpg,1
Dataset\Melanoma\ISIC_6865997.jpg,1
Dataset\Tinea\v-id-reaction-9.jpg,1
Dataset\Melanoma\ISIC_7462628.jpg,1
Dataset\Tinea\t-candidiasis-vaginal-6.jpg,1
Dataset\Tinea\v-tinea-scalp-5.jpg,1
Dataset\Tinea\t-tinea-face-59.jpg,1
Dataset\Melanoma\ISIC_7477754.jpg,1
Dataset\Melanoma\ISIC_7531633.jpg,1
Dataset\Melanoma\ISIC_7510327.jpg,1
Dataset\Melanoma\ISIC_6675390.jpg,1
Dataset\Melanoma\ISIC_7338351.jpg,1
Dataset\Tinea\v-candidiasis-diaper-15.jpg,1
Dataset\Melanoma\ISIC_6763490.jpg,1
Dataset\Melanoma\ISIC_7240915.jpg,1
Dataset\Melanoma\ISIC_7052752.jpg,1
Dataset\Tinea\t-tinea-palm-9.jpg,1
Dataset\Melanoma\ISIC_6792544.jpg,1
Dataset\Melanoma\ISIC_7603320.jpg,1
Dataset\Tinea\t-tinea-body-176.jpg,1
Dataset\Tinea\t-tinea-groin-111.jpg,1
Dataset\Melanoma\ISIC_7418720.jpg,1
Dataset\Tinea\t-pitted-keratolysis-7.jpg,1
Dataset\Melanoma\ISIC_6983380.jpg,1
Dataset\Tinea\v-confluent-reticulate-papillomatosis-2.jpg,1
Dataset\Melanoma\ISIC_7238139.jpg,1
Dataset\Melanoma\ISIC_7150966.jpg,1
Dataset\Melanoma\ISIC_6665515.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-56.jpg,1
Dataset\Melanoma\ISIC_6784883.jpg,1
Dataset\Tinea\v-erosio-interdigitalis-blastomycetica-24.jpg,1
Dataset\Melanoma\ISIC_7111544.jpg,1
Dataset\Melanoma\ISIC_7063467.jpg,1
Dataset\Melanoma\ISIC_7458272.jpg,1
Dataset\Melanoma\ISIC_6811809.jpg,1
Dataset\Melanoma\ISIC_6801892.jpg,1
Dataset\random\n02817516_bearskin.JPEG,0
Dataset\Tinea\t-tinea-foot-webs-38.jpg,1
Dataset\random\n03733805_measuring_cup.JPEG,0
Dataset\Melanoma\ISIC_7212937.jpg,1
Dataset\Melanoma\ISIC_7131973.jpg,1
Dataset\Melanoma\ISIC_6682918.jpg,1
Dataset\Melanoma\ISIC_6715731.jpg,1
Dataset\Tinea\0_13.jpg,1
Dataset\Melanoma\ISIC_6921903.jpg,1
Dataset\Tinea\t-intertrigo-63.jpg,1
Dataset\Melanoma\ISIC_7278821.jpg,1
Dataset\Melanoma\ISIC_7293518.jpg,1
Dataset\Melanoma\ISIC_7619041.jpg,1
Dataset\random\n03180011_desktop_computer.JPEG,0
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-3.jpg,1
Dataset\Tinea\v-tinea-primary-lesion-55.jpg,1
Dataset\Melanoma\ISIC_7305051.jpg,1
Dataset\Melanoma\ISIC_7594350.jpg,1
Dataset\Melanoma\ISIC_7588047.jpg,1
Dataset\Tinea\t-kerion-7.jpg,1
Dataset\random\n03947888_pirate.JPEG,0
Dataset\Melanoma\ISIC_7484618.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-2.jpg,1
Dataset\Melanoma\ISIC_7612992.jpg,1
Dataset\Melanoma\ISIC_7012349.jpg,1
Dataset\Melanoma\ISIC_6845966.jpg,1
Dataset\Melanoma\ISIC_7621283.jpg,1
Dataset\random\n04372370_switch.JPEG,0
Dataset\Tinea\v-intertrigo-30.jpg,1
Dataset\Tinea\v-majocchi-granuloma-9.jpg,1
Dataset\Melanoma\ISIC_6875825.jpg,1
Dataset\Tinea\t-tinea-laboratory-28.jpg,1
Dataset\Melanoma\ISIC_6803432.jpg,1
Dataset\Tinea\t-perleche-789.jpg,1
Dataset\Tinea\8_11.jpg,1
Dataset\Melanoma\ISIC_7356589.jpg,1
Dataset\Melanoma\ISIC_7025208.jpg,1
Dataset\random\000000030062_jpg.rf.d346c28a22e791bb356c458de0eaf108.jpg,0
Dataset\Melanoma\ISIC_7016783.jpg,1
Dataset\Tinea\t-tinea-versicolor-126.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-3.jpg,1
Dataset\Melanoma\ISIC_7593584.jpg,1
Dataset\Melanoma\ISIC_7466678.jpg,1
Dataset\Melanoma\ISIC_7540354.jpg,1
Dataset\Melanoma\ISIC_7144795.jpg,1
Dataset\random\n04418357_theater_curtain.JPEG,0
Dataset\Melanoma\ISIC_7104110.jpg,1
Dataset\Melanoma\ISIC_6966803.jpg,1
Dataset\Melanoma\ISIC_7243256.jpg,1
Dataset\Melanoma\ISIC_7138726.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-65.jpg,1
Dataset\Melanoma\ISIC_6853786.jpg,1
Dataset\Melanoma\ISIC_6874310.jpg,1
Dataset\Melanoma\ISIC_7504276.jpg,1
Dataset\Melanoma\ISIC_6986117.jpg,1
Dataset\Melanoma\ISIC_7024593.jpg,1
Dataset\Melanoma\ISIC_7125870.jpg,1
Dataset\Melanoma\ISIC_7007173.jpg,1
Dataset\Melanoma\ISIC_7459066.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-5.jpg,1
Dataset\Melanoma\ISIC_6966230.jpg,1
Dataset\Tinea\t-intertrigo-5.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-59.jpg,1
Dataset\Melanoma\ISIC_7187577.jpg,1
Dataset\Tinea\t-13tineaVersicolor041706.jpg,1
Dataset\Melanoma\ISIC_7239245.jpg,1
Dataset\Melanoma\ISIC_6790642.jpg,1
Dataset\Tinea\t-tinea-border-1.jpg,1
Dataset\Melanoma\ISIC_6749335.jpg,1
Dataset\random\n04336792_stretcher.JPEG,0
Dataset\Melanoma\ISIC_6725782.jpg,1
Dataset\Melanoma\ISIC_7552521.jpg,1
Dataset\Melanoma\ISIC_7517491.jpg,1
Dataset\Melanoma\ISIC_7302626.jpg,1
Dataset\Melanoma\ISIC_6985988.jpg,1
Dataset\Melanoma\ISIC_7039745.jpg,1
Dataset\Tinea\v-tinea-face-55.jpg,1
Dataset\Melanoma\ISIC_6731470.jpg,1
Dataset\Melanoma\ISIC_6798380.jpg,1
Dataset\Melanoma\ISIC_7446263.jpg,1
Dataset\Melanoma\ISIC_6766153.jpg,1
Dataset\random\n07615774_ice_lolly.JPEG,0
Dataset\Tinea\t-tinea-palm-8.jpg,1
Dataset\Tinea\t-erythrasma-2.jpg,1
Dataset\Tinea\v-tinea-laboratory-33.jpg,1
Dataset\Melanoma\ISIC_7124408.jpg,1
Dataset\Melanoma\ISIC_7420761.jpg,1
Dataset\Melanoma\ISIC_7196249.jpg,1
Dataset\Melanoma\ISIC_7454487.jpg,1
Dataset\Tinea\t-tinea-body-145.jpg,1
Dataset\random\n02841315_binoculars.JPEG,0
Dataset\Tinea\t-tinea-foot-webs-27.jpg,1
Dataset\Melanoma\ISIC_6974250.jpg,1
Dataset\Melanoma\ISIC_7571957.jpg,1
Dataset\Melanoma\ISIC_7161651.jpg,1
Dataset\Tinea\t-tinea-beard-4.jpg,1
Dataset\Melanoma\ISIC_6816608.jpg,1
Dataset\Melanoma\ISIC_7246791.jpg,1
Dataset\random\n04044716_radio_telescope.JPEG,0
Dataset\random\n04317175_stethoscope.JPEG,0
Dataset\Tinea\v-tinea-primary-lesion-47.jpg,1
Dataset\Melanoma\ISIC_7420182.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-9.jpg,1
Dataset\Tinea\t-tinea-versicolor-101.jpg,1
Dataset\Melanoma\ISIC_7045451.jpg,1
Dataset\Tinea\t-tinea-beard-7.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-46.jpg,1
Dataset\Tinea\v-kerion-5.jpg,1
Dataset\Melanoma\ISIC_7315641.jpg,1
Dataset\Melanoma\ISIC_6828587.jpg,1
Dataset\Tinea\t-13tineaFeet052305.jpg,1
Dataset\Tinea\t-tinea-groin-31.jpg,1
Dataset\Tinea\t-tinea-palm-34.jpg,1
Dataset\Melanoma\ISIC_6895579.jpg,1
Dataset\Tinea\t-tinea-incognito-64.jpg,1
Dataset\Melanoma\ISIC_7233780.jpg,1
Dataset\Melanoma\ISIC_7496898.jpg,1
Dataset\random\n06359193_web_site.JPEG,0
Dataset\Tinea\t-tinea-hand-dorsum-44.jpg,1
Dataset\Melanoma\ISIC_6804899.jpg,1
Dataset\random\n04326547_stone_wall.JPEG,0
Dataset\Tinea\t-tinea-versicolor-132.jpg,1
Dataset\Melanoma\ISIC_7187427.jpg,1
Dataset\Tinea\t-intertrigo-40.jpg,1
Dataset\random\n03956157_planetarium.JPEG,0
Dataset\Melanoma\ISIC_7241614.jpg,1
Dataset\Melanoma\ISIC_6735728.jpg,1
Dataset\Melanoma\ISIC_7607101.jpg,1
Dataset\random\n07684084_French_loaf.JPEG,0
Dataset\Melanoma\ISIC_7018846.jpg,1
Dataset\Melanoma\ISIC_6983347.jpg,1
Dataset\Melanoma\ISIC_7614036.jpg,1
Dataset\Tinea\t-tinea-foot-webs-23.jpg,1
Dataset\Melanoma\ISIC_7013549.jpg,1
Dataset\Melanoma\ISIC_7418635.jpg,1
Dataset\Melanoma\ISIC_6863226.jpg,1
Dataset\Tinea\t-intertrigo-43.jpg,1
Dataset\Melanoma\ISIC_7536703.jpg,1
Dataset\Melanoma\ISIC_7573559.jpg,1
Dataset\random\000000086064_jpg.rf.ae51f5f6e344e6cc0dcaa1697c12de8f.jpg,0
Dataset\Melanoma\ISIC_6662941.jpg,1
Dataset\Melanoma\ISIC_7323249.jpg,1
Dataset\Tinea\t-tinea-laboratory-69.jpg,1
Dataset\Melanoma\ISIC_6952546.jpg,1
Dataset\Melanoma\ISIC_6780471.jpg,1
Dataset\Melanoma\ISIC_6901997.jpg,1
Dataset\Melanoma\ISIC_7424792.jpg,1
Dataset\Melanoma\ISIC_7436582.jpg,1
Dataset\Melanoma\ISIC_6961482.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-50.jpg,1
Dataset\Melanoma\ISIC_7153718.jpg,1
Dataset\Melanoma\ISIC_7292983.jpg,1
Dataset\Melanoma\ISIC_6731651.jpg,1
Dataset\Melanoma\ISIC_6877742.jpg,1
Dataset\Tinea\t-tinea-versicolor-123.jpg,1
Dataset\Tinea\v-tinea-face-1.jpg,1
Dataset\Melanoma\ISIC_7418723.jpg,1
Dataset\Melanoma\ISIC_7559435.jpg,1
Dataset\Melanoma\ISIC_7229357.jpg,1
Dataset\Melanoma\ISIC_7484272.jpg,1
Dataset\Melanoma\ISIC_7465753.jpg,1
Dataset\Tinea\t-tinea-laboratory-5.jpg,1
Dataset\Melanoma\ISIC_7555839.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-32.jpg,1
Dataset\Melanoma\ISIC_7125485.jpg,1
Dataset\Tinea\t-tinea-scalp-39.jpg,1
Dataset\Melanoma\ISIC_7486963.jpg,1
Dataset\Melanoma\ISIC_7106766.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-91.jpg,1
Dataset\Tinea\t-tinea-foot-webs-59.jpg,1
Dataset\Melanoma\ISIC_7236842.jpg,1
Dataset\Melanoma\ISIC_7064844.jpg,1
Dataset\Melanoma\ISIC_7255826.jpg,1
Dataset\Melanoma\ISIC_7211424.jpg,1
Dataset\Tinea\v-erosio-interdigitalis-blastomycetica-36.jpg,1
Dataset\Melanoma\ISIC_6946260.jpg,1
Dataset\random\n04296562_stage.JPEG,0
Dataset\Tinea\t-candidiasis-large-skin-folds-142.jpg,1
Dataset\Melanoma\ISIC_6992709.jpg,1
Dataset\Melanoma\ISIC_6910956.jpg,1
Dataset\Melanoma\ISIC_7181043.jpg,1
Dataset\Melanoma\ISIC_7096389.jpg,1
Dataset\Melanoma\ISIC_7279060.jpg,1
Dataset\Tinea\t-tinea-laboratory-12.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-21.jpg,1
Dataset\Melanoma\ISIC_7397447.jpg,1
Dataset\Melanoma\ISIC_7358625.jpg,1
Dataset\Tinea\v-candidiasis-vaginal-7.jpg,1
Dataset\Tinea\t-tinea-groin-1.jpg,1
Dataset\Tinea\t-intertrigo-34.jpg,1
Dataset\random\n04428191_thresher.JPEG,0
Dataset\random\n04404412_television.JPEG,0
Dataset\Melanoma\ISIC_6722005.jpg,1
Dataset\Tinea\5_0.jpg,1
Dataset\Melanoma\ISIC_7145302.jpg,1
Dataset\Melanoma\ISIC_7454699.jpg,1
Dataset\Melanoma\ISIC_7068674.jpg,1
Dataset\random\0866_jpg.rf.792b45ad2acb466b53d5742554547dcd.jpg,0
Dataset\Melanoma\ISIC_7365523.jpg,1
Dataset\Melanoma\ISIC_7128674.jpg,1
Dataset\Melanoma\ISIC_6814294.jpg,1
Dataset\Melanoma\ISIC_7450965.jpg,1
Dataset\random\n02977058_cash_machine.JPEG,0
Dataset\Melanoma\ISIC_6860064.jpg,1
Dataset\Melanoma\ISIC_7049442.jpg,1
Dataset\Melanoma\ISIC_6791996.jpg,1
Dataset\Tinea\t-candidiasis-diaper-2.jpg,1
Dataset\random\violation_event_GUEST-LIFT-2-KRISHNA-JEWELLERS-SIDE_occupancy-monitoring_20230718-153228_mp4-38_jpg.rf.a2d771e0c3b56e1fd530d0d86ad98f05.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-45.jpg,1
Dataset\Melanoma\ISIC_6864553.jpg,1
Dataset\Melanoma\ISIC_7385112.jpg,1
Dataset\Melanoma\ISIC_7410794.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-143.jpg,1
Dataset\Melanoma\ISIC_7147168.jpg,1
Dataset\Tinea\4_24.jpg,1
Dataset\Melanoma\ISIC_7051167.jpg,1
Dataset\Tinea\t-tinea-laboratory-75.jpg,1
Dataset\Melanoma\ISIC_6900579.jpg,1
Dataset\Tinea\t-tinea-foot-webs-62.jpg,1
Dataset\Melanoma\ISIC_7287952.jpg,1
Dataset\Melanoma\ISIC_6662824.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-8.jpg,1
Dataset\Melanoma\ISIC_7400588.jpg,1
Dataset\Melanoma\ISIC_6990973.jpg,1
Dataset\Tinea\t-13CandidaBreast030804.jpg,1
Dataset\Tinea\t-tinea-groin-8.jpg,1
Dataset\Tinea\t-tinea-palm-13.jpg,1
Dataset\Melanoma\ISIC_6764717.jpg,1
Dataset\Melanoma\ISIC_7605547.jpg,1
Dataset\Melanoma\ISIC_7266736.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-38.jpg,1
Dataset\Melanoma\ISIC_7119107.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-163.jpg,1
Dataset\Melanoma\ISIC_7459465.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-98.jpg,1
Dataset\Tinea\t-13TineaGroinBorder.jpg,1
Dataset\Melanoma\ISIC_7386476.jpg,1
Dataset\Melanoma\ISIC_6736990.jpg,1
Dataset\random\000000063421_jpg.rf.7c0777b17d4c2f1bbac7e7a208676c66.jpg,0
Dataset\Tinea\t-candida-penis-7.jpg,1
Dataset\random\n03720891_maraca.JPEG,0
Dataset\Tinea\t-candida-groin-10.jpg,1
Dataset\Tinea\t-tinea-laboratory-57.jpg,1
Dataset\Melanoma\ISIC_7075474.jpg,1
Dataset\Melanoma\ISIC_7005376.jpg,1
Dataset\random\n04004767_printer.JPEG,0
Dataset\Tinea\t-perleche-24.jpg,1
Dataset\Melanoma\ISIC_6985882.jpg,1
Dataset\Melanoma\ISIC_6891226.jpg,1
Dataset\Melanoma\ISIC_6739727.jpg,1
Dataset\Tinea\v-tinea-face-5.jpg,1
